budget,genres,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,runtime,cast,crew
,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",tt6105098,"['en', 'hi', 'ta', 'te']",The Lion King,0.0,"[<Company id:0008347[http] name:_Fairview Entertainment_>, <Company id:0008970[http] name:_Walt Disney Pictures_>]",['us'],17/7/2019,['118'],"[<Person id:0252230[http] name:_Chiwetel Ejiofor_>, <Person id:1056659[http] name:_John Oliver_>, <Person id:0000469[http] name:_James Earl Jones_>, <Person id:0434712[http] name:_John Kani_>, <Person id:0005569[http] name:_Alfre Woodard_>, <Person id:6556377[http] name:_JD McCrary_>, <Person id:8630978[http] name:_Shahadi Wright Joseph_>, <Person id:0425982[http] name:_Penny Johnson Jerald_>, <Person id:1221047[http] name:_Keegan-Michael Key_>, <Person id:2765191[http] name:_Eric André_>, <Person id:0441042[http] name:_Florence Kasumba_>, <Person id:0736622[http] name:_Seth Rogen_>, <Person id:2813994[http] name:_Billy Eichner_>, <Person id:0781238[http] name:_Amy Sedaris_>, <Person id:5692878[http] name:_Chance the Rapper_>, <Person id:7697310[http] name:_Josh McCrary_>, <Person id:2255973[http] name:_Donald Glover_>, <Person id:0461498[http] name:_Beyoncé_>, <Person id:0482851[http] name:_Phil LaMarr_>, <Person id:2068880[http] name:_J. Lee_>]","[<Person id:0269463[http] name:_Jon Favreau_>, <Person id:0622288[http] name:_Jeff Nathanson_>, <Person id:None[http] name:_None_>, <Person id:0152312[http] name:_Brenda Chapman_>, <Person id:None[http] name:_None_>, <Person id:0575293[http] name:_Irene Mecchi_>, <Person id:None[http] name:_None_>, <Person id:0731271[http] name:_Jonathan Roberts_>, <Person id:None[http] name:_None_>, <Person id:0941314[http] name:_Linda Woolverton_>, <Person id:2962362[http] name:_John Bartnicki_>, <Person id:0098149[http] name:_Debbi Bossi_>, <Person id:0269463[http] name:_Jon Favreau_>, <Person id:2004404[http] name:_Karen Gilchrist_>, <Person id:0670621[http] name:_Tom C. Peitzman_>, <Person id:0776665[http] name:_Thomas Schumacher_>, <Person id:3753210[http] name:_Jim Shamoon_>, <Person id:0798711[http] name:_Jeffrey Silver_>, <Person id:0853380[http] name:_Julie Taymor_>, <Person id:0893097[http] name:_David H. Venghaus Jr._>, <Person id:2643463[http] name:_Mario Zvan_>, <Person id:0001877[http] name:_Hans Zimmer_>, <Person id:0221042[http] name:_Caleb Deschanel_>, <Person id:1159034[http] name:_Adam Gerstel_>, <Person id:0515368[http] name:_Mark Livolsi_>, <Person id:3067668[http] name:_Laura Geucherian_>, <Person id:0447525[http] name:_Joe Ken_>, <Person id:0472953[http] name:_William Kruzykowski_>, <Person id:1083859[http] name:_David Matusek_>, <Person id:4012765[http] name:_Ian McClarren_>, <Person id:7673743[http] name:_Louis Plamondon_>, <Person id:2754271[http] name:_Leslie Quan_>, <Person id:0760386[http] name:_Dov Samuel_>, <Person id:3688184[http] name:_Rachel Schreibman_>, <Person id:0814406[http] name:_Stefan Sonnenfeld_>, <Person id:7143958[http] name:_Jessica T. Stone_>, <Person id:5671069[http] name:_Ian Sullivan_>, <Person id:2749372[http] name:_Edwin Van Huizen_>, <Person id:0278168[http] name:_Sarah Finn_>, <Person id:0157913[http] name:_James Chinlund_>, <Person id:1223459[http] name:_Vlad Bina_>, <Person id:7340205[http] name:_Helena Holmes_>, <Person id:1022615[http] name:_Russell Allen_>, <Person id:0518791[http] name:_Todd London_>, <Person id:2642551[http] name:_Shiv Mandavia_>, <Person id:2132939[http] name:_Hemal Shah_>, <Person id:4637356[http] name:_Kim Richards_>, <Person id:0893097[http] name:_David H. Venghaus Jr._>, <Person id:6848119[http] name:_Morgan Willis_>, <Person id:2993705[http] name:_James Bentley_>, <Person id:0132210[http] name:_Andrew Campbell_>, <Person id:0184413[http] name:_John Coven_>, <Person id:3918332[http] name:_Trinity Tad Davis_>, <Person id:3989471[http] name:_David G. Derrick Jr._>, <Person id:1402034[http] name:_Seth Engstrom_>, <Person id:0266255[http] name:_Jun Falkenstein_>, <Person id:0296514[http] name:_Jeff Frost_>, <Person id:4127890[http] name:_Alex Gundersen_>, <Person id:8849522[http] name:_Ruan Jia_>, <Person id:4491120[http] name:_Jaime Jones_>, <Person id:0445745[http] name:_Philip Keller_>, <Person id:3202128[http] name:_Vance Kovacs_>, <Person id:3250573[http] name:_Fabian Lacey_>, <Person id:3797388[http] name:_Leandre Lagrange_>, <Person id:0486649[http] name:_Phil Langone_>, <Person id:10187686[http] name:_Steven Leaute_>, <Person id:1661109[http] name:_Andrew H. Leung_>, <Person id:4233785[http] name:_Stephane Levallois_>, <Person id:2071091[http] name:_Angelo Libutti_>, <Person id:0523204[http] name:_David Lowery_>, <Person id:6045166[http] name:_Finnian Macmanus_>, <Person id:6673608[http] name:_Jess Madia_>, <Person id:0548757[http] name:_Steve Markowski_>, <Person id:7534029[http] name:_Arielle Ness-Cohn_>, <Person id:2123697[http] name:_Till Nowak_>, <Person id:10841192[http] name:_Joseph Ramiro_>, <Person id:1368964[http] name:_James Rothwell_>, <Person id:0748142[http] name:_Peter Mitchell Rubin_>, <Person id:7665190[http] name:_Chris Sanford_>, <Person id:0775515[http] name:_Nathan Schroeder_>, <Person id:6281538[http] name:_Shae Shatz_>, <Person id:7834690[http] name:_Joe Studzinski_>, <Person id:8849521[http] name:_Donglu Yu_>, <Person id:0102110[http] name:_Christopher Boyes_>, <Person id:1061856[http] name:_Tom Burns_>, <Person id:3994310[http] name:_Blake Collins_>, <Person id:2797020[http] name:_Justin Doyle_>, <Person id:0262361[http] name:_Frank E. Eulner_>, <Person id:0271859[http] name:_Andre Fenley_>, <Person id:2102256[http] name:_Pascal Garneau_>, <Person id:0386567[http] name:_Lora Hirschberg_>, <Person id:0431954[http] name:_Ron Judkins_>, <Person id:1014097[http] name:_Noah Katz_>, <Person id:1341213[http] name:_Michael Krikorian_>, <Person id:6678204[http] name:_Lucas Miller_>, <Person id:10578673[http] name:_Richard Novick_>, <Person id:1000065[http] name:_Tanya Peel_>, <Person id:0670503[http] name:_David Peifer_>, <Person id:0698105[http] name:_Marc Antonio Pritchett_>, <Person id:0102110[http] name:_Christopher Boyes_>, <Person id:0262361[http] name:_Frank E. Eulner_>, <Person id:6678204[http] name:_Lucas Miller_>, <Person id:0025460[http] name:_Eric Amundsen_>, <Person id:5292601[http] name:_Travis Brady_>, <Person id:0234589[http] name:_Maurizio Dotto_>, <Person id:1089810[http] name:_Justin Geoffroy_>, <Person id:0338545[http] name:_Kirk Greenberg_>, <Person id:0372674[http] name:_Kim Heath_>, <Person id:0424109[http] name:_Jeb Johenning_>, <Person id:5365111[http] name:_Samuel Maniscalco_>, <Person id:1069767[http] name:_Diego Mariscal_>, <Person id:0605014[http] name:_Ryan Jacob Morgan_>, <Person id:0617089[http] name:_Dale Myrand_>, <Person id:5633349[http] name:_David M. Roth_>, <Person id:8491810[http] name:_Michael Schmidt_>, <Person id:0800683[http] name:_Charles Simons_>, <Person id:1332199[http] name:_Tommy Tieche_>, <Person id:0864251[http] name:_Henry Tirl_>, <Person id:7304376[http] name:_Daniel Vlahos_>, <Person id:4556106[http] name:_Jhon Alvarado_>, <Person id:2872131[http] name:_Balaji Anbalagan_>, <Person id:10844713[http] name:_Archana Asokan_>, <Person id:10844785[http] name:_Noble Augustine_>, <Person id:10529707[http] name:_Carlos Garcia Barragan_>, <Person id:3365512[http] name:_Florian Becker_>, <Person id:7441274[http] name:_Camille Carceller_>, <Person id:2675626[http] name:_Andrea Castagnoli_>, <Person id:10595045[http] name:_Kathryn Chandler_>, <Person id:5212715[http] name:_Hyunju Cho_>, <Person id:9556963[http] name:_Ricky Chow_>, <Person id:5628303[http] name:_Amaury Coljon_>, <Person id:7117318[http] name:_Pushpak Dey_>, <Person id:8151666[http] name:_Pasquale Diaferio_>, <Person id:8703395[http] name:_Fatih Dogan_>, <Person id:10670316[http] name:_Natalia Falowska_>, <Person id:9482656[http] name:_Elson Fernandez_>, <Person id:4260450[http] name:_Kate Forrest_>, <Person id:2369880[http] name:_Gianluca Fratellini_>, <Person id:1292263[http] name:_Scott Fritts_>, <Person id:4095028[http] name:_A.J. Gillespie_>, <Person id:2278022[http] name:_James Hickey_>, <Person id:9010533[http] name:_Weerapong Jangsombatsiri_>, <Person id:2243125[http] name:_Stephen Jolley_>, <Person id:10842412[http] name:_Chery Julien_>, <Person id:10267645[http] name:_Louisa Kerrache_>, <Person id:10636960[http] name:_Olga Kowalczyk_>, <Person id:3176671[http] name:_Michael Kutsche_>, <Person id:4055497[http] name:_Arthur Gil Larsen_>, <Person id:8513535[http] name:_Nathan Lawrence_>, <Person id:5812944[http] name:_Andy Le Cocq_>, <Person id:6441242[http] name:_Thomas Lemoine_>, <Person id:2497481[http] name:_Christian Liliedahl_>, <Person id:3700323[http] name:_Kitty Lin_>, <Person id:8002157[http] name:_Prabhat Majumder_>, <Person id:9193107[http] name:_Xavier Marot_>, <Person id:10844728[http] name:_Ankit Meena_>, <Person id:10849463[http] name:_Felice Minieri_>, <Person id:7882930[http] name:_Louis Morisset_>, <Person id:10848005[http] name:_Belinda Nixon_>, <Person id:8434849[http] name:_Sivapranav Panicker_>, <Person id:6321884[http] name:_Christopher Potter_>, <Person id:8223988[http] name:_Alex Potts_>, <Person id:5922325[http] name:_Chandrashekhar Ramprasad_>, <Person id:6672384[http] name:_Fonzo Romano_>, <Person id:1368964[http] name:_James Rothwell_>, <Person id:7650794[http] name:_Ignacio Santamaria_>, <Person id:3093849[http] name:_Elwaleed Suliman_>, <Person id:8797569[http] name:_Ida Marie Søndergaard_>, <Person id:8903884[http] name:_Amelie Talarmain_>, <Person id:10232139[http] name:_Edmund Tang_>, <Person id:10301452[http] name:_Tatiana Tchoumakova_>, <Person id:8692449[http] name:_Charlie Tetlow_>, <Person id:8737868[http] name:_Levent Ulas_>, <Person id:0652017[http] name:_Oskar Urretabizkaia_>, <Person id:4384022[http] name:_Chalermphol Wattanawongtrakool_>, <Person id:7982593[http] name:_Kimberley Watts_>, <Person id:5486992[http] name:_Nancy Xu_>, <Person id:8728849[http] name:_Karly Yohe_>, <Person id:6924230[http] name:_Priyanka Sirpal_>, <Person id:5416783[http] name:_Jason B. Stamey_>, <Person id:4579788[http] name:_Aldo Arechar_>, <Person id:1061054[http] name:_Andrew Bain_>, <Person id:0074478[http] name:_Wayne Bergeron_>, <Person id:1321234[http] name:_Gary Bovyer_>, <Person id:2210499[http] name:_Belinda Broughton_>, <Person id:4070343[http] name:_John W. Chapman_>, <Person id:6496721[http] name:_Lyndsie Chlowitz_>, <Person id:1010252[http] name:_Chuck Choi_>, <Person id:1992854[http] name:_Rose Corrigan_>, <Person id:2117278[http] name:_Wade Culbreath_>, <Person id:2469621[http] name:_Tim Davis_>, <Person id:0258776[http] name:_Steve Erdody_>, <Person id:3650640[http] name:_David Fleming_>, <Person id:0288670[http] name:_Bruce Fowler_>, <Person id:0288812[http] name:_Walt Fowler_>, <Person id:0317571[http] name:_Julie Gigante_>, <Person id:0322684[http] name:_Nick Glennie-Smith_>, <Person id:0322934[http] name:_Kevin Globerman_>, <Person id:2789392[http] name:_Tina Guo_>, <Person id:1134778[http] name:_Jennifer Hammond_>, <Person id:0006124[http] name:_Richard Harvey_>, <Person id:3010437[http] name:_Ayana Haviv_>, <Person id:0413176[http] name:_Laura Jackman_>, <Person id:0005056[http] name:_Elton John_>, <Person id:8691364[http] name:_Dylan C. Jones_>, <Person id:2290551[http] name:_Rishikesh Kamekar_>, <Person id:4157919[http] name:_Madhan Karky_>, <Person id:1870068[http] name:_Kevin Kaska_>, <Person id:1690021[http] name:_Gaayatri Kaundinya_>, <Person id:1949480[http] name:_Brian Kilgore_>, <Person id:2173787[http] name:_Steven Kofsky_>, <Person id:0473280[http] name:_Armen Ksajikian_>, <Person id:8310742[http] name:_Briana Lee_>, <Person id:0090798[http] name:_Edie Lehmann Boddicker_>, <Person id:0500011[http] name:_Mitchell Leib_>, <Person id:1483807[http] name:_Stephen Lipson_>, <Person id:10810436[http] name:_Allison Loggins-Hull_>, <Person id:5010166[http] name:_Sarah Lynch_>, <Person id:7132340[http] name:_Stephanie Matthews_>, <Person id:6970285[http] name:_Baraka May_>, <Person id:2385360[http] name:_Steve Mazzaro_>, <Person id:6750255[http] name:_Stephanie McNally_>, <Person id:1214866[http] name:_Dave Metzger_>, <Person id:4948468[http] name:_Aaron Meyer_>, <Person id:0583657[http] name:_Alan Meyerson_>, <Person id:9132596[http] name:_Michael Miersma_>, <Person id:0605372[http] name:_Yvonne S. Moriarty_>, <Person id:9153849[http] name:_Alejandro Moros_>, <Person id:9382968[http] name:_David Naroth_>, <Person id:6419909[http] name:_Alfredo Pasquel_>, <Person id:8573710[http] name:_Philip Payton_>, <Person id:0673137[http] name:_Heitor Pereira_>, <Person id:3459600[http] name:_Barry Perkins_>, <Person id:1341071[http] name:_Jason Poss_>, <Person id:7097311[http] name:_Ben Powell_>, <Person id:0698105[http] name:_Marc Antonio Pritchett_>, <Person id:1948280[http] name:_Satnam Ramgotra_>, <Person id:0005358[http] name:_Tim Rice_>, <Person id:8423400[http] name:_Rob Roots_>, <Person id:2480968[http] name:_Geri Rotella_>, <Person id:0745448[http] name:_Peter Rotter_>, <Person id:1530800[http] name:_Ryan Rubin_>, <Person id:1204053[http] name:_Carl Rydlund_>, <Person id:6970284[http] name:_Ann Marie Sheridan_>, <Person id:0792165[http] name:_Fletcher Sheridan_>, <Person id:1758236[http] name:_Stefan L. Smith_>, <Person id:7473746[http] name:_Lara Somogyi_>, <Person id:8755181[http] name:_Soya Soo_>, <Person id:5076989[http] name:_Nathan Stornetta_>, <Person id:8034291[http] name:_Todd Strange_>, <Person id:3835397[http] name:_A.J. Teshin_>, <Person id:4486345[http] name:_Scott Tixier_>, <Person id:5737279[http] name:_Raul Vega_>, <Person id:3944335[http] name:_Suzanne Waters_>, <Person id:7626023[http] name:_Don Welty_>, <Person id:0924537[http] name:_Booker White_>, <Person id:8849878[http] name:_Elyse Willis_>, <Person id:4882996[http] name:_Leah Zeger_>]"
